date	row_name	items	quantity	product	actual_cost	row_id
2019-02-01	NHS HERTS VALLEYS	630	12945	Quinolones	3177.32	06N
2019-02-01	NHS MID ESSEX	477	9158	Quinolones	1696.07	06Q
2019-02-01	NHS NORTH EAST ESSEX	403	8463	Quinolones	2126.92	06T
2019-02-01	NHS THURROCK	138	2744	Quinolones	454.77	07G
2019-02-01	NHS WEST ESSEX	294	7151	Quinolones	1348.13	07H
2019-02-01	NHS WEST SUFFOLK	283	7049	Quinolones	1593.13	07K
2019-02-01	NHS BRIGHTON AND HOVE	200	4923	Quinolones	1802.18	09D
2019-02-01	NHS OXFORDSHIRE	795	20816	Quinolones	5356.68	10Q
2019-02-01	NHS PORTSMOUTH	244	5522	Quinolones	1258.13	10R
2019-02-01	NHS DORSET	704	14891	Quinolones	3606.39	11J
2019-02-01	NHS GLOUCESTERSHIRE	768	16546	Quinolones	5443.44	11M
2019-02-01	NHS KERNOW	809	16073	Quinolones	4416.13	11N
2019-02-01	NHS SOMERSET	423	10166	Quinolones	2770.77	11X
2019-02-01	NHS WIRRAL	399	9379	Quinolones	2964	12F
2019-02-01	NHS NEWCASTLE GATESHEAD	235	5494	Quinolones	1562.04	13T
2019-02-01	NHS MANCHESTER	499	12171	Quinolones	3042.53	14L
2019-02-01	NHS BUCKINGHAMSHIRE	496	10295	Quinolones	2250.52	14Y
2019-02-01	NHS BERKSHIRE WEST	390	9585	Quinolones	2010.58	15A
2019-02-01	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE	900	20579	Quinolones	8099.2	15C
2019-02-01	NHS BIRMINGHAM AND SOLIHULL	1046	25539	Quinolones	7916.49	15E
2019-02-01	NHS LEEDS	752	15305	Quinolones	3765.56	15F
2019-02-01	NHS DERBY AND DERBYSHIRE	791	19738	Quinolones	5806.88	15M
2019-02-01	NHS DEVON	932	18860	Quinolones	10257.33	15N
2019-02-01	NHS TEES VALLEY	551	13399	Quinolones	2901.69	16C
2019-02-01	NHS HEREFORDSHIRE AND WORCESTERSHIRE	790	18565	Quinolones	6060.96	18C
2019-02-01	NHS NORFOLK AND WAVENEY	1001	25681	Quinolones	4499.99	26A
2019-02-01	NHS CHESHIRE	542	13802	Quinolones	4769.88	27D
2019-02-01	NHS BRADFORD DISTRICT AND CRAVEN	356	7707	Quinolones	2295.82	36J
2019-02-01	NHS SOUTH WEST LONDON	917	21520	Quinolones	4848.7	36L
2019-02-01	NHS NORTH YORKSHIRE	202	5451	Quinolones	1628.35	42D
2019-02-01	NHS NOTTINGHAM AND NOTTINGHAMSHIRE	893	18657	Quinolones	4588.02	52R
2019-02-01	NHS WEST SUSSEX	806	18527	Quinolones	5674.1	70F
2019-02-01	NHS LINCOLNSHIRE	629	15378	Quinolones	2619.49	71E
2019-02-01	NHS SOUTH EAST LONDON	1290	32200	Quinolones	6886.98	72Q
2019-02-01	NHS NORTHAMPTONSHIRE	530	12353	Quinolones	3061.01	78H
2019-02-01	NHS COUNTY DURHAM	422	9527	Quinolones	2486.76	84H
2019-02-01	NHS KENT AND MEDWAY	1754	35157	Quinolones	8694.76	91Q
2019-02-01	NHS SURREY HEARTLANDS	841	20593	Quinolones	4817.53	92A
2019-02-01	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE	937	21736	Quinolones	5131.66	92G
2019-02-01	NHS NORTH CENTRAL LONDON	940	23472	Quinolones	6284.65	93C
2019-02-01	NHS EAST SUSSEX	552	13570	Quinolones	3192.03	97R
2019-02-01	NHS LIVERPOOL	451	9725	Quinolones	2548.88	99A
2019-02-01	NHS NORTH TYNESIDE	127	3003	Quinolones	844.87	99C
2019-02-01	NHS BASILDON AND BRENTWOOD	274	6458	Quinolones	1389.87	99E
2019-02-01	NHS CASTLE POINT AND ROCHFORD	233	4939	Quinolones	1143.61	99F
2019-02-01	NHS SOUTHEND	235	5178	Quinolones	984.76	99G
2019-02-01	NHS NORTH EAST LONDON	1196	35659	Quinolones	8198.84	A3A8R
2019-02-01	NHS COVENTRY AND WARWICKSHIRE	935	21882	Quinolones	4606.92	B2M3M
2019-02-01	NHS BLACK COUNTRY AND WEST BIRMINGHAM	821	17962	Quinolones	5387.21	D2P2L
2019-02-01	NHS FRIMLEY	674	14603	Quinolones	3968.52	D4U1Y
2019-02-01	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT	2017	44923	Quinolones	10261.38	D9Y0V
2019-02-01	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES	939	20286	Quinolones	4943.57	M1J4Y
2019-02-01	NHS SHROPSHIRE, TELFORD AND WREKIN	517	13005	Quinolones	2506.95	M2L0M
2019-02-01	NHS NORTH WEST LONDON	1608	36092	Quinolones	9078.05	W2U3Z
2019-02-01	NHS KIRKLEES	291	6931	Quinolones	1602.36	X2C4Y
2019-03-01	NHS NORTHUMBERLAND	192	4279	Quinolones	1186.24	00L
2019-03-01	NHS SOUTH TYNESIDE	107	2581	Quinolones	488.5	00N
2019-03-01	NHS SUNDERLAND	135	2767	Quinolones	506.04	00P
2019-03-01	NHS BLACKBURN WITH DARWEN	92	2686	Quinolones	764.04	00Q
2019-03-01	NHS BLACKPOOL	120	2209	Quinolones	668.16	00R
2019-03-01	NHS BOLTON	244	6159	Quinolones	1570.36	00T
2019-03-01	NHS BURY	191	4777	Quinolones	1227.65	00V
2019-03-01	NHS CHORLEY AND SOUTH RIBBLE	147	3385	Quinolones	697.63	00X
2019-03-01	NHS OLDHAM	270	6200	Quinolones	2134.03	00Y
2019-03-01	NHS EAST LANCASHIRE	229	5647	Quinolones	1911.09	01A
2019-03-01	NHS HEYWOOD, MIDDLETON AND ROCHDALE	196	4652	Quinolones	1321.87	01D
2019-03-01	NHS GREATER PRESTON	170	3653	Quinolones	1206.66	01E
2019-03-01	NHS HALTON	125	2155	Quinolones	642.79	01F
2019-03-01	NHS SALFORD	215	6083	Quinolones	1077.86	01G
2019-03-01	NHS NORTH CUMBRIA	226	4747	Quinolones	1132.83	01H
2019-03-01	NHS KNOWSLEY	148	3494	Quinolones	574.54	01J
2019-03-01	NHS MORECAMBE BAY	296	7423	Quinolones	2670.71	01K
2019-03-01	NHS SOUTH SEFTON	144	5562	Quinolones	1380.65	01T
2019-03-01	NHS SOUTHPORT AND FORMBY	93	2628	Quinolones	542.51	01V
2019-03-01	NHS STOCKPORT	300	8231	Quinolones	2433.86	01W
2019-03-01	NHS ST HELENS	135	3070	Quinolones	598.49	01X
2019-03-01	NHS TAMESIDE AND GLOSSOP	156	3584	Quinolones	890.87	01Y
2019-03-01	NHS TRAFFORD	231	6567	Quinolones	1494.66	02A
2019-03-01	NHS WARRINGTON	174	4255	Quinolones	1138.14	02E
2019-03-01	NHS WEST LANCASHIRE	59	2238	Quinolones	475.54	02G
2019-03-01	NHS WIGAN BOROUGH	277	7104	Quinolones	1669.97	02H
2019-03-01	NHS FYLDE AND WYRE	176	4389	Quinolones	1416.25	02M
2019-03-01	NHS BARNSLEY	145	3782	Quinolones	845.39	02P
2019-03-01	NHS BASSETLAW	70	1281	Quinolones	282.62	02Q
2019-03-01	NHS CALDERDALE	175	5153	Quinolones	1090.58	02T
2019-03-01	NHS DONCASTER	190	4688	Quinolones	1089.43	02X
2019-03-01	NHS EAST RIDING OF YORKSHIRE	147	4026	Quinolones	887.57	02Y
2019-03-01	NHS HULL	124	3053	Quinolones	641.03	03F
2019-03-01	NHS NORTH EAST LINCOLNSHIRE	157	3491	Quinolones	833.35	03H
2019-03-01	NHS NORTH LINCOLNSHIRE	145	2927	Quinolones	568.66	03K
2019-03-01	NHS ROTHERHAM	164	3752	Quinolones	788.53	03L
2019-03-01	NHS SHEFFIELD	346	8723	Quinolones	2080.15	03N
2019-03-01	NHS VALE OF YORK	154	3916	Quinolones	1333.86	03Q
2019-03-01	NHS WAKEFIELD	237	6039	Quinolones	1421.84	03R
2019-03-01	NHS EAST LEICESTERSHIRE AND RUTLAND	309	7764	Quinolones	1788.23	03W
2019-03-01	NHS LEICESTER CITY	213	5282	Quinolones	1610.01	04C
2019-03-01	NHS WEST LEICESTERSHIRE	299	7454	Quinolones	1530.51	04V
2019-03-01	NHS CANNOCK CHASE	141	3812	Quinolones	1263.26	04Y
2019-03-01	NHS EAST STAFFORDSHIRE	130	2866	Quinolones	457.89	05D
2019-03-01	NHS NORTH STAFFORDSHIRE	220	4394	Quinolones	1285.73	05G
2019-03-01	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA	172	3651	Quinolones	1088.1	05Q
2019-03-01	NHS STAFFORD AND SURROUNDS	152	3511	Quinolones	841.05	05V
2019-03-01	NHS STOKE ON TRENT	230	4858	Quinolones	1453.38	05W
2019-03-01	NHS CAMBRIDGESHIRE AND PETERBOROUGH	1155	31151	Quinolones	7444.05	06H
2019-03-01	NHS EAST AND NORTH HERTFORDSHIRE	537	13817	Quinolones	3254.99	06K
2019-03-01	NHS IPSWICH AND EAST SUFFOLK	386	10043	Quinolones	2860.54	06L
2019-03-01	NHS HERTS VALLEYS	631	13316	Quinolones	2975.41	06N
2019-03-01	NHS MID ESSEX	497	9683	Quinolones	1773.38	06Q
2019-03-01	NHS NORTH EAST ESSEX	425	9466	Quinolones	2228.51	06T
2019-03-01	NHS THURROCK	110	2978	Quinolones	714.86	07G
2019-03-01	NHS WEST ESSEX	299	7706	Quinolones	1654.82	07H
2019-03-01	NHS WEST SUFFOLK	290	7373	Quinolones	1865.09	07K
2019-03-01	NHS BRIGHTON AND HOVE	229	5136	Quinolones	2395.38	09D
2019-03-01	NHS OXFORDSHIRE	869	24663	Quinolones	5784.18	10Q
2019-03-01	NHS PORTSMOUTH	236	5497	Quinolones	1391.13	10R
2019-03-01	NHS DORSET	762	17223	Quinolones	3693.49	11J
2019-03-01	NHS GLOUCESTERSHIRE	784	16024	Quinolones	5587.25	11M
2019-03-01	NHS KERNOW	834	15934	Quinolones	5261.04	11N
2019-03-01	NHS SOMERSET	398	9731	Quinolones	3077.11	11X
2019-03-01	NHS WIRRAL	381	9605	Quinolones	2466.33	12F
2019-03-01	NHS NEWCASTLE GATESHEAD	241	5808	Quinolones	1533.26	13T
2019-03-01	NHS MANCHESTER	526	12871	Quinolones	4232.33	14L
2019-03-01	NHS BUCKINGHAMSHIRE	570	12241	Quinolones	2611.7	14Y
2019-03-01	NHS BERKSHIRE WEST	409	8464	Quinolones	2042.19	15A
2019-03-01	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE	1006	22340	Quinolones	9629.83	15C
2019-03-01	NHS BIRMINGHAM AND SOLIHULL	1035	25543	Quinolones	8133.85	15E
2019-03-01	NHS LEEDS	692	14379	Quinolones	3412.85	15F
2019-03-01	NHS DERBY AND DERBYSHIRE	842	21307	Quinolones	6643.3	15M
2019-03-01	NHS DEVON	933	17106	Quinolones	8689.4	15N
2019-03-01	NHS TEES VALLEY	609	13882	Quinolones	2796.77	16C
2019-03-01	NHS HEREFORDSHIRE AND WORCESTERSHIRE	920	22567	Quinolones	6765.88	18C
2019-03-01	NHS NORFOLK AND WAVENEY	1052	26883	Quinolones	4936.53	26A
2019-03-01	NHS CHESHIRE	580	15001	Quinolones	5422.32	27D
2019-03-01	NHS BRADFORD DISTRICT AND CRAVEN	420	9921	Quinolones	3244.67	36J
2019-03-01	NHS SOUTH WEST LONDON	988	22670	Quinolones	5050.14	36L
2019-03-01	NHS NORTH YORKSHIRE	261	6308	Quinolones	1870.52	42D
2019-03-01	NHS NOTTINGHAM AND NOTTINGHAMSHIRE	972	21331	Quinolones	6155.37	52R
2019-03-01	NHS WEST SUSSEX	784	18980	Quinolones	5548.97	70F
2019-03-01	NHS LINCOLNSHIRE	667	14965	Quinolones	2708.61	71E
2019-03-01	NHS SOUTH EAST LONDON	1308	29540	Quinolones	6661.8	72Q
2019-03-01	NHS NORTHAMPTONSHIRE	516	14194	Quinolones	3143.51	78H
2019-03-01	NHS COUNTY DURHAM	450	9873	Quinolones	2501.09	84H
2019-03-01	NHS KENT AND MEDWAY	1779	37411	Quinolones	9291.3	91Q
2019-03-01	NHS SURREY HEARTLANDS	877	20351	Quinolones	4362.3	92A
2019-03-01	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE	851	20120	Quinolones	4487.38	92G
2019-03-01	NHS NORTH CENTRAL LONDON	976	22566	Quinolones	5928.76	93C
2019-03-01	NHS EAST SUSSEX	549	14109	Quinolones	3669	97R
2019-03-01	NHS LIVERPOOL	457	10495	Quinolones	2433.99	99A
2019-03-01	NHS NORTH TYNESIDE	145	3429	Quinolones	855.93	99C
2019-03-01	NHS BASILDON AND BRENTWOOD	305	7728	Quinolones	1754.87	99E
2019-03-01	NHS CASTLE POINT AND ROCHFORD	213	4416	Quinolones	632.41	99F
2019-03-01	NHS SOUTHEND	212	4726	Quinolones	817.42	99G
2019-03-01	NHS NORTH EAST LONDON	1194	33428	Quinolones	8211.12	A3A8R
2019-03-01	NHS COVENTRY AND WARWICKSHIRE	886	20504	Quinolones	4629.55	B2M3M
2019-03-01	NHS BLACK COUNTRY AND WEST BIRMINGHAM	843	19245	Quinolones	6314.19	D2P2L
2019-03-01	NHS FRIMLEY	660	12965	Quinolones	3787.5	D4U1Y
2019-03-01	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT	1989	44248	Quinolones	10772.37	D9Y0V
2019-03-01	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES	1037	23873	Quinolones	5753.41	M1J4Y
2019-03-01	NHS SHROPSHIRE, TELFORD AND WREKIN	549	12421	Quinolones	2790.18	M2L0M
2019-03-01	NHS NORTH WEST LONDON	1619	36651	Quinolones	9170.79	W2U3Z
2019-03-01	NHS KIRKLEES	303	7137	Quinolones	1725.9	X2C4Y
2019-04-01	NHS NORTHUMBERLAND	186	4196	Quinolones	1061.13	00L
2019-04-01	NHS SOUTH TYNESIDE	84	2634	Quinolones	407.8	00N
2019-04-01	NHS SUNDERLAND	116	2032	Quinolones	305.67	00P
2019-04-01	NHS BLACKBURN WITH DARWEN	79	1897	Quinolones	662.95	00Q
2019-04-01	NHS BLACKPOOL	122	2736	Quinolones	702.08	00R
2019-04-01	NHS BOLTON	219	5899	Quinolones	1349.1	00T
2019-04-01	NHS BURY	157	3426	Quinolones	912.1	00V
2019-04-01	NHS CHORLEY AND SOUTH RIBBLE	146	3960	Quinolones	799.87	00X
2019-04-01	NHS OLDHAM	238	4902	Quinolones	1466.26	00Y
2019-04-01	NHS EAST LANCASHIRE	174	5329	Quinolones	1326.67	01A
2019-04-01	NHS HEYWOOD, MIDDLETON AND ROCHDALE	150	3457	Quinolones	917.78	01D
2019-04-01	NHS GREATER PRESTON	147	3116	Quinolones	881.44	01E
2019-04-01	NHS HALTON	92	1844	Quinolones	469.82	01F
2019-04-01	NHS SALFORD	190	4484	Quinolones	1087.32	01G
2019-04-01	NHS NORTH CUMBRIA	163	3686	Quinolones	1058.59	01H
2019-04-01	NHS KNOWSLEY	115	3003	Quinolones	462.96	01J
2019-04-01	NHS MORECAMBE BAY	247	6054	Quinolones	2025.24	01K
2019-04-01	NHS SOUTH SEFTON	137	4259	Quinolones	665.17	01T
2019-04-01	NHS SOUTHPORT AND FORMBY	97	1915	Quinolones	354.8	01V
2019-04-01	NHS STOCKPORT	283	6983	Quinolones	2388.05	01W
2019-04-01	NHS ST HELENS	157	3560	Quinolones	745.72	01X
2019-04-01	NHS TAMESIDE AND GLOSSOP	137	2781	Quinolones	835.74	01Y
2019-04-01	NHS TRAFFORD	199	4684	Quinolones	1035.81	02A
2019-04-01	NHS WARRINGTON	138	3593	Quinolones	958.81	02E
2019-04-01	NHS WEST LANCASHIRE	50	1626	Quinolones	286.27	02G
2019-04-01	NHS WIGAN BOROUGH	206	5496	Quinolones	1500.52	02H
2019-04-01	NHS FYLDE AND WYRE	128	3240	Quinolones	894.4	02M
2019-04-01	NHS BARNSLEY	126	2911	Quinolones	600.87	02P
2019-04-01	NHS BASSETLAW	72	1450	Quinolones	649.42	02Q
2019-04-01	NHS CALDERDALE	128	4210	Quinolones	912.63	02T
2019-04-01	NHS DONCASTER	168	3791	Quinolones	929.29	02X
2019-04-01	NHS EAST RIDING OF YORKSHIRE	122	2877	Quinolones	583.7	02Y
2019-04-01	NHS HULL	96	2122	Quinolones	536.27	03F
2019-04-01	NHS NORTH EAST LINCOLNSHIRE	122	2822	Quinolones	511.49	03H
2019-04-01	NHS NORTH LINCOLNSHIRE	128	2787	Quinolones	520.1	03K
2019-04-01	NHS ROTHERHAM	113	2814	Quinolones	624.03	03L
2019-04-01	NHS SHEFFIELD	278	6858	Quinolones	1511.08	03N
2019-04-01	NHS VALE OF YORK	124	3181	Quinolones	1168.68	03Q
2019-04-01	NHS WAKEFIELD	201	5012	Quinolones	1304.69	03R
2019-04-01	NHS EAST LEICESTERSHIRE AND RUTLAND	237	5522	Quinolones	1304.47	03W
2019-04-01	NHS LEICESTER CITY	180	3914	Quinolones	923.3	04C
2019-04-01	NHS WEST LEICESTERSHIRE	267	5591	Quinolones	1591.14	04V
2019-04-01	NHS CANNOCK CHASE	133	2777	Quinolones	585.75	04Y
2019-04-01	NHS EAST STAFFORDSHIRE	121	2747	Quinolones	312.59	05D
2019-04-01	NHS NORTH STAFFORDSHIRE	205	4279	Quinolones	960.18	05G
2019-04-01	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA	151	3789	Quinolones	1021.29	05Q
2019-04-01	NHS STAFFORD AND SURROUNDS	137	3085	Quinolones	707.71	05V
2019-04-01	NHS STOKE ON TRENT	174	3392	Quinolones	1119.99	05W
2019-04-01	NHS CAMBRIDGESHIRE AND PETERBOROUGH	996	27298	Quinolones	5850.48	06H
2019-04-01	NHS EAST AND NORTH HERTFORDSHIRE	546	15724	Quinolones	4435.77	06K
2019-04-01	NHS IPSWICH AND EAST SUFFOLK	311	8828	Quinolones	2003.28	06L
2019-04-01	NHS HERTS VALLEYS	612	13333	Quinolones	3541.3	06N
2019-04-01	NHS MID ESSEX	442	8308	Quinolones	1245.35	06Q
2019-04-01	NHS NORTH EAST ESSEX	326	8706	Quinolones	2028.57	06T
2019-04-01	NHS THURROCK	129	2694	Quinolones	480.41	07G
2019-04-01	NHS WEST ESSEX	268	6637	Quinolones	1379.78	07H
2019-04-01	NHS WEST SUFFOLK	271	7490	Quinolones	2123.7	07K
2019-04-01	NHS BRIGHTON AND HOVE	189	4571	Quinolones	1684.86	09D
2019-04-01	NHS OXFORDSHIRE	723	18444	Quinolones	4221.5	10Q
2019-04-01	NHS PORTSMOUTH	200	4235	Quinolones	1162.47	10R
2019-04-01	NHS DORSET	701	14452	Quinolones	3263.38	11J
2019-04-01	NHS GLOUCESTERSHIRE	686	14056	Quinolones	4786.21	11M
2019-04-01	NHS KERNOW	650	12663	Quinolones	4255.28	11N
2019-04-01	NHS SOMERSET	359	8846	Quinolones	2519.74	11X
2019-04-01	NHS WIRRAL	337	7129	Quinolones	1790.21	12F
2019-04-01	NHS NEWCASTLE GATESHEAD	207	5659	Quinolones	1275.31	13T
2019-04-01	NHS MANCHESTER	445	12664	Quinolones	3299.63	14L
2019-04-01	NHS BUCKINGHAMSHIRE	510	11027	Quinolones	2255.29	14Y
2019-04-01	NHS BERKSHIRE WEST	353	8710	Quinolones	1958.06	15A
2019-04-01	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE	839	17746	Quinolones	7330.62	15C
2019-04-01	NHS BIRMINGHAM AND SOLIHULL	874	23627	Quinolones	7290.43	15E
2019-04-01	NHS LEEDS	653	14115	Quinolones	3616.04	15F
2019-04-01	NHS DERBY AND DERBYSHIRE	767	19552	Quinolones	5655.61	15M
2019-04-01	NHS DEVON	834	16338	Quinolones	8895.27	15N
2019-04-01	NHS TEES VALLEY	564	13063	Quinolones	2638.69	16C
2019-04-01	NHS HEREFORDSHIRE AND WORCESTERSHIRE	749	17122	Quinolones	5733.2	18C
2019-04-01	NHS NORFOLK AND WAVENEY	945	23894	Quinolones	4377.04	26A
2019-04-01	NHS CHESHIRE	466	11589	Quinolones	3953.22	27D
2019-04-01	NHS BRADFORD DISTRICT AND CRAVEN	325	8881	Quinolones	2516.83	36J
2019-04-01	NHS SOUTH WEST LONDON	891	20378	Quinolones	4173.98	36L
2019-04-01	NHS NORTH YORKSHIRE	212	4635	Quinolones	1472.31	42D
2019-04-01	NHS NOTTINGHAM AND NOTTINGHAMSHIRE	729	17080	Quinolones	4794.91	52R
2019-04-01	NHS WEST SUSSEX	720	15752	Quinolones	4008.28	70F
2019-04-01	NHS LINCOLNSHIRE	618	14807	Quinolones	2669.75	71E
2019-04-01	NHS SOUTH EAST LONDON	1081	24439	Quinolones	6193.53	72Q
2019-04-01	NHS NORTHAMPTONSHIRE	484	11834	Quinolones	2140.3	78H
2019-04-01	NHS COUNTY DURHAM	390	9001	Quinolones	2535.08	84H
2019-04-01	NHS KENT AND MEDWAY	1660	36294	Quinolones	8467.84	91Q
2019-04-01	NHS SURREY HEARTLANDS	732	17894	Quinolones	3789.71	92A
2019-04-01	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE	767	18922	Quinolones	4324.34	92G
2019-04-01	NHS NORTH CENTRAL LONDON	842	21900	Quinolones	5132.44	93C
2019-04-01	NHS EAST SUSSEX	467	11457	Quinolones	2829.1	97R
2019-04-01	NHS LIVERPOOL	414	9414	Quinolones	2414.07	99A
2019-04-01	NHS NORTH TYNESIDE	114	2518	Quinolones	673.09	99C
2019-04-01	NHS BASILDON AND BRENTWOOD	240	5846	Quinolones	1177.68	99E
2019-04-01	NHS CASTLE POINT AND ROCHFORD	182	3315	Quinolones	682.45	99F
2019-04-01	NHS SOUTHEND	193	3424	Quinolones	632.74	99G
2019-04-01	NHS NORTH EAST LONDON	1108	33424	Quinolones	8725.67	A3A8R
2019-04-01	NHS COVENTRY AND WARWICKSHIRE	806	19243	Quinolones	4002.45	B2M3M
2019-04-01	NHS BLACK COUNTRY AND WEST BIRMINGHAM	857	17974	Quinolones	5427.74	D2P2L
2019-04-01	NHS FRIMLEY	549	11189	Quinolones	3142.03	D4U1Y
2019-04-01	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT	1813	38589	Quinolones	9353.86	D9Y0V
2019-04-01	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES	833	18129	Quinolones	4608.37	M1J4Y
2019-04-01	NHS SHROPSHIRE, TELFORD AND WREKIN	503	12591	Quinolones	2801.01	M2L0M
2019-04-01	NHS NORTH WEST LONDON	1446	32528	Quinolones	8719.56	W2U3Z
2019-04-01	NHS KIRKLEES	277	5719	Quinolones	1222.61	X2C4Y
2019-05-01	NHS NORTHUMBERLAND	165	4641	Quinolones	1334.19	00L
2019-05-01	NHS SOUTH TYNESIDE	111	2580	Quinolones	416.49	00N
2019-05-01	NHS SUNDERLAND	127	2637	Quinolones	407.99	00P
2019-05-01	NHS BLACKBURN WITH DARWEN	72	1844	Quinolones	525.16	00Q
2019-05-01	NHS BLACKPOOL	117	2314	Quinolones	806.61	00R
2019-05-01	NHS BOLTON	240	5943	Quinolones	1564.09	00T
2019-05-01	NHS BURY	154	3418	Quinolones	971.07	00V
2019-05-01	NHS CHORLEY AND SOUTH RIBBLE	131	2977	Quinolones	700.43	00X
2019-05-01	NHS OLDHAM	211	5185	Quinolones	1502.93	00Y
2019-05-01	NHS EAST LANCASHIRE	206	5538	Quinolones	1518.44	01A
2019-05-01	NHS HEYWOOD, MIDDLETON AND ROCHDALE	170	4039	Quinolones	1091.63	01D
2019-05-01	NHS GREATER PRESTON	144	3509	Quinolones	1342.58	01E
2019-05-01	NHS HALTON	90	1803	Quinolones	237.47	01F
2019-05-01	NHS SALFORD	199	4637	Quinolones	1178.89	01G
2019-05-01	NHS NORTH CUMBRIA	222	5387	Quinolones	1684.66	01H
2019-05-01	NHS KNOWSLEY	131	2639	Quinolones	578.76	01J
2019-05-01	NHS MORECAMBE BAY	277	6307	Quinolones	1837.07	01K
2019-05-01	NHS SOUTH SEFTON	128	3902	Quinolones	766.4	01T
2019-05-01	NHS SOUTHPORT AND FORMBY	97	2078	Quinolones	370.52	01V
2019-05-01	NHS STOCKPORT	273	6615	Quinolones	1826.71	01W
2019-05-01	NHS ST HELENS	142	3274	Quinolones	1058.44	01X
2019-05-01	NHS TAMESIDE AND GLOSSOP	126	2612	Quinolones	809.94	01Y
2019-05-01	NHS TRAFFORD	197	4814	Quinolones	1070.44	02A
2019-05-01	NHS WARRINGTON	188	4918	Quinolones	1310.57	02E
2019-05-01	NHS WEST LANCASHIRE	59	2027	Quinolones	275.72	02G
2019-05-01	NHS WIGAN BOROUGH	229	5166	Quinolones	1355.96	02H
2019-05-01	NHS FYLDE AND WYRE	142	3589	Quinolones	1175.54	02M
2019-05-01	NHS BARNSLEY	149	3593	Quinolones	664.2	02P
2019-05-01	NHS BASSETLAW	75	1861	Quinolones	500.82	02Q
2019-05-01	NHS CALDERDALE	125	3732	Quinolones	890.17	02T
2019-05-01	NHS DONCASTER	176	4348	Quinolones	1080.59	02X
2019-05-01	NHS EAST RIDING OF YORKSHIRE	138	3181	Quinolones	769.44	02Y
2019-05-01	NHS HULL	126	2332	Quinolones	657.26	03F
2019-05-01	NHS NORTH EAST LINCOLNSHIRE	140	2740	Quinolones	504.69	03H
2019-05-01	NHS NORTH LINCOLNSHIRE	125	2627	Quinolones	528.63	03K
2019-05-01	NHS ROTHERHAM	156	3699	Quinolones	938.19	03L
2019-05-01	NHS SHEFFIELD	321	8540	Quinolones	1882.04	03N
2019-05-01	NHS VALE OF YORK	151	3425	Quinolones	1318.06	03Q
2019-05-01	NHS WAKEFIELD	216	4970	Quinolones	1370.09	03R
2019-05-01	NHS EAST LEICESTERSHIRE AND RUTLAND	291	7280	Quinolones	1484.02	03W
2019-05-01	NHS LEICESTER CITY	194	3870	Quinolones	1083.82	04C
2019-05-01	NHS WEST LEICESTERSHIRE	298	6610	Quinolones	1817.77	04V
2019-05-01	NHS CANNOCK CHASE	134	3171	Quinolones	1053.13	04Y
2019-05-01	NHS EAST STAFFORDSHIRE	122	3087	Quinolones	698.74	05D
2019-05-01	NHS NORTH STAFFORDSHIRE	233	4656	Quinolones	1450.31	05G
2019-05-01	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA	174	3912	Quinolones	984.54	05Q
2019-05-01	NHS STAFFORD AND SURROUNDS	148	3255	Quinolones	866.78	05V
2019-05-01	NHS STOKE ON TRENT	226	4849	Quinolones	1654.81	05W
2019-05-01	NHS CAMBRIDGESHIRE AND PETERBOROUGH	1044	30496	Quinolones	6429.92	06H
2019-05-01	NHS EAST AND NORTH HERTFORDSHIRE	521	13397	Quinolones	3603.15	06K
2019-05-01	NHS IPSWICH AND EAST SUFFOLK	321	8817	Quinolones	2561.07	06L
2019-05-01	NHS HERTS VALLEYS	578	12723	Quinolones	3836.11	06N
2019-05-01	NHS MID ESSEX	374	7394	Quinolones	1431.59	06Q
2019-05-01	NHS NORTH EAST ESSEX	367	8529	Quinolones	2160.41	06T
2019-05-01	NHS THURROCK	116	2740	Quinolones	675.61	07G
2019-05-01	NHS WEST ESSEX	322	7731	Quinolones	1707.84	07H
2019-05-01	NHS WEST SUFFOLK	308	9047	Quinolones	2441.48	07K
2019-05-01	NHS BRIGHTON AND HOVE	186	4120	Quinolones	1344.82	09D
2019-05-01	NHS OXFORDSHIRE	811	20088	Quinolones	4857.7	10Q
2019-05-01	NHS PORTSMOUTH	218	4206	Quinolones	1091.35	10R
2019-05-01	NHS DORSET	742	16285	Quinolones	3745.67	11J
2019-05-01	NHS GLOUCESTERSHIRE	733	17078	Quinolones	5116.88	11M
